,offensive_language_proba,hate_speech_proba,neither_proba,tweet
4915,1.0,0.0,0.0,steveworks4you friggin red state pussy republican parent 8594 8594 8594 8594 8594 9733
4916,0.6666666666666666,0.3333333333333333,0.0,steveworks4you golly wompers dad gum son lyin cheatin scoundrel fucking man ya chicken shit pussy republican
4917,0.0,0.0,1.0,steveworks4you stockboy everyone mock
4918,0.6666666666666666,0.3333333333333333,0.0,steveworks4you bush took 3 time many vacation republican teabaggers puss wah
4919,0.3333333333333333,0.0,0.6666666666666666,steveworks4you pay tax teabaggers
4920,0.0,0.3333333333333333,0.6666666666666666,steveworks4you havent evolved human typical meathead redneck pity dont know freedom
4921,0.0,0.0,1.0,steve_wojtkiw emmalouisasuttl wise decision alfie must right mong
4922,1.0,0.0,0.0,stevenlevandows tf get bitch stat
4923,0.3333333333333333,0.6666666666666666,0.0,steven_ratata bye youre queer
4924,1.0,0.0,0.0,steven_ratata boot get bitch
4925,1.0,0.0,0.0,stillmatic_12 mike_ray7 retard
4927,1.0,0.0,0.0,stonisnipezz ever fav fuckin cunt
4928,1.0,0.0,0.0,stonisnipezz people bitch lose hour sleep today even get daylight
4929,0.3333333333333333,0.6666666666666666,0.0,stonisnipezz joke right like ugh wish jap tweeting gook shit jerkin hentai
4930,0.3333333333333333,0.0,0.6666666666666666,strangleme look like le squinty eyed mikelreparaz hmm
4931,0.0,0.3333333333333333,0.6666666666666666,strangleme mother look like tough nail bird see got 1 2 nice food
4932,1.0,0.0,0.0,striveforlight report bitch need read twitter rule guideline facebook cunt
4933,1.0,0.0,0.0,studlydubly eat pussy
4934,0.0,0.0,1.0,stunningstina tortilla trash though
4935,1.0,0.0,0.0,stunningvisual yes hoe always camera
4936,0.6666666666666666,0.3333333333333333,0.0,stvtch_ iambjraps cheffin_curry girltimeusa lilbthebasedgod bitch look like shamu go back seaword
4937,0.3333333333333333,0.0,0.6666666666666666,sususudafed eat dat chicken love box baby lovin white woman eatin chicken colored man dream
4938,1.0,0.0,0.0,suckmybenjamin 128514 128514 dem hoe twatchin right nie dey need uh answer
4939,1.0,0.0,0.0,sugarshai2 room temp cu sensitive bitch teeth _
4940,0.0,0.0,1.0,sugarshai2 youtube bear v monkey bike race
4941,0.6666666666666666,0.3333333333333333,0.0,sunkissedsexii bitch trying turn shit like facebook
4942,0.0,0.0,1.0,sunyhd abouta get crayon animal cracker 8 30pm 128514 128514
4943,1.0,0.0,0.0,superdickrikki highly upset dat de bitch tryanna clown medium sight bitch going
4944,1.0,0.0,0.0,superheroreport going show bitch done http co rf5dtvqwi6
4945,0.0,0.0,1.0,susannewhite goooood want like savoury salty cheesy cracker
4946,1.0,0.0,0.0,swaggyb20 johans free agent harvey hurt retard valverde ignorance
4947,0.6666666666666666,0.3333333333333333,0.0,swagishsternes yea listen hoe wake
4948,1.0,0.0,0.0,swagner_813 come see anyone named swagner obviously pussy
4949,1.0,0.0,0.0,swagner_813 thanks ya fucking hoser
4950,0.3333333333333333,0.0,0.6666666666666666,swamper60 happy happy helloween helloween whoa oh whoa ho helloweenorg http co tw0jeexqty
4951,0.0,0.0,1.0,swanny_9 bird port bird
4952,0.3333333333333333,0.6666666666666666,0.0,sweetkixx u see lame pic ofmine due infatuation nigger im hebrew fite child satan street
4953,0.6666666666666666,0.0,0.3333333333333333,swishas_erbs bitch linda kod
4954,0.3333333333333333,0.6666666666666666,0.0,sydneesmalling fuck miley tranny looking damn as nigga
4955,1.0,0.0,0.0,sydneysantana_ say hoe sparked many blunt since left
4956,1.0,0.0,0.0,sylviaobell girl ho need care 128514
4957,1.0,0.0,0.0,tb12fan thought pussy
4958,0.0,0.0,1.0,tg_hawks yellow 127773
4959,1.0,0.0,0.0,thedingojohnson killall_simps ur blind bitch dude video way skinnier
4960,0.0,0.0,1.0,thehermancain redskin liberal amp support changing name transcends standard political grandstanding
4961,0.0,0.3333333333333333,0.6666666666666666,thehermancain send one teabagger friend http co hsadkzcain watch head explode
4962,0.0,1.0,0.0,theracistdoctor one le little nigger would grow big nigger
4963,1.0,0.0,0.0,thealexflores10 bitch answer call
4964,1.0,0.0,0.0,thedrewm3 bitch smd
4965,0.0,0.0,1.0,thygoat itsvinnydoe_ cracker leave parched asf
4966,0.0,0.0,1.0,tmz britneyspears mickey mouse ear hat tail matter
4967,0.0,0.0,1.0,tmark617 feel way new england patriot amp new york yankee unlike u worked boston amp nyc texas prison upgrade
4968,0.3333333333333333,0.0,0.6666666666666666,tnkidsfoodporn oreo 128530
4969,0.0,0.3333333333333333,0.6666666666666666,tobinsupreme trash
4970,0.3333333333333333,0.0,0.6666666666666666,toddie_soplayer well since blood get g pas time tell wop lyric situation
4971,1.0,0.0,0.0,tonycranshaw22 bitch bouta zooted
4972,1.0,0.0,0.0,truesmokeryfb im coolin know ole shit different day nig
4973,1.0,0.0,0.0,trob_waddup jordan__grimes _turndowndre kushdaddycorr lmao pussy
4974,1.0,0.0,0.0,trob_waddup let go right bitch knocked last time let fight right
4975,0.0,0.0,1.0,ttukingsbury morphing charlie wei never cease disturbing
4976,0.8333333333333334,0.16666666666666666,0.0,t_flye killed hoe though
4977,1.0,0.0,0.0,t_flye lmaoooo know taylor brazil eating overseas pussy
4978,0.6666666666666666,0.3333333333333333,0.0,t_flye lmaooooo bro still got shit hoe boxing come back nigga
4979,1.0,0.0,0.0,t_flye hoe rolling 128514 128514 128514 128514 128514
4980,0.6666666666666666,0.16666666666666666,0.16666666666666666,t_flye got hoe
4981,0.6666666666666666,0.0,0.3333333333333333,t_kelllz pushed stepped back lolol pussy shit
4982,1.0,0.0,0.0,tabather_s cunt welcome twitter
4983,1.0,0.0,0.0,tae_rhodes thereal_2raw gay gabrielle bad fuck even though bitch bad cheat dime foh lol
4984,1.0,0.0,0.0,takingbacksunda nycgreenfield lsarsour resist worthless retard need dictionary
4986,0.6666666666666666,0.0,0.3333333333333333,tamela_x wannabe ghetto white girl deal unaccomplished black man sex
4987,1.0,0.0,0.0,tamishaa___j know bitch going nomo
4988,1.0,0.0,0.0,tamorite the_greatest_10 truth hurt nigguh
4989,0.3333333333333333,0.6666666666666666,0.0,tanner_harris_ knowing fag
4990,0.0,0.0,1.0,tasogarenoraiko decide damara make gladiola gorgeous rust colored one coming
4991,1.0,0.0,0.0,tastemygayness idc still get pussy
4992,1.0,0.0,0.0,tastemygayness lol imma look bitch as wan na
4993,1.0,0.0,0.0,taste_my_lips57 say wrong stupid hoe showing get attention dude one bigger game
4994,1.0,0.0,0.0,taste_my_lips57 like imma stop talking vibing headphone talk come get pussy word
4995,0.3333333333333333,0.0,0.6666666666666666,tattoo_mylife cuz whole team trash
4996,1.0,0.0,0.0,tayhaswagg truuuu bitch respect shit talkin lol
4997,0.3333333333333333,0.6666666666666666,0.0,taylor_1017 faggot
4998,0.6666666666666666,0.0,0.3333333333333333,taylor_simonee nip pierced 127806 128064 127806
4999,1.0,0.0,0.0,tayscalf protrill fuck em right pussy
5000,1.0,0.0,0.0,tcrawford20 trash
5001,0.6666666666666666,0.3333333333333333,0.0,teammarlo dumb nigger
5002,0.0,0.0,1.0,teamsky yellow paris fantastic effort allezwiggo vroomfroome last stage grab gocav tdf12
5003,1.0,0.0,0.0,teampowerstroke hoe hoe nothing something guy dispose truthbetold
5004,0.3333333333333333,0.0,0.6666666666666666,techn9ne add name ghetto like look like used label maker lol
5005,1.0,0.0,0.0,tednugent werent gung ho got drafted instead shitting seem like another repcon chicken hawk
5006,1.0,0.0,0.0,tee_bizzle im beautiful bitch
5007,0.6666666666666666,0.0,0.3333333333333333,tee_bizzle hoe fun
5008,1.0,0.0,0.0,tee_bizzle aint shit aint shit bitch meant eachother
5009,1.0,0.0,0.0,tee_bizzle nah bitch like pookie new jack city
5010,1.0,0.0,0.0,tee_bizzle shut bitch
5011,1.0,0.0,0.0,teets6 shit trash
5012,1.0,0.0,0.0,teflondon4200 lil ricky stole mj chain tried flex bitch avi
5013,1.0,0.0,0.0,terrorfranchise nope definitely retarded
5014,0.0,0.0,1.0,terrytgood 1dancingcrane moor used give kid free lunch bronx kid glad see still good
5015,1.0,0.0,0.0,texashumor drinking bitch beer outta badass kuzie
5016,1.0,0.0,0.0,texaskid1980 eric_mariners elchavaloko lol naw bitch sociopath
5017,0.6666666666666666,0.3333333333333333,0.0,texgalleslie bet valerie jarret hand humanitarian crisis vote commie bitch
5018,0.3333333333333333,0.0,0.6666666666666666,thareal_gapeach got thanks hun ima text u
5019,1.0,0.0,0.0,thadisreal dis hoe imma get lmfaoooo
5020,1.0,0.0,0.0,thankyouariana one asked bitch
5021,1.0,0.0,0.0,that1guyjeff low blow cuntface many time yank beat u playoff last 8 year
5022,1.0,0.0,0.0,that1guyjeff bitch please gon na happen nope
5023,1.0,0.0,0.0,that1guyjeff fuck bitch hope navy beat em week thejournalist44 __trail__
5024,1.0,0.0,0.0,that1guyjeff fuck bitch
5025,0.6666666666666666,0.0,0.3333333333333333,that1guyjeff thank hate eat poison fall run face first wall yankee missed playoff
5026,1.0,0.0,0.0,that1guyjeff happened year lost one game playoff bitch bitch as twin bitch lucky
5027,0.6666666666666666,0.0,0.3333333333333333,thatangrynigga probably took point gibbs east coast say hoe
5028,1.0,0.0,0.0,thatangrynigga get bitch right
5030,1.0,0.0,0.0,thatassholealan bitch as nigga here new belt http co efxqnxeewq
5031,0.6666666666666666,0.3333333333333333,0.0,thatassholealan nick background nigger
5033,1.0,0.0,0.0,thatboyace71 brunswickbecooo okay melo bitch
5034,1.0,0.0,0.0,thatboyace71 straight pussy
5035,1.0,0.0,0.0,thatboyado fuckin pussy haha
5036,1.0,0.0,0.0,thatboyado even catch pussy
5037,0.0,0.3333333333333333,0.6666666666666666,thatchriseckert gobble de gook
5039,1.0,0.0,0.0,thatfalcongirl love hoe hahahhaa 128536 128536 128536 128536 128536 uglyass
5040,0.3333333333333333,0.0,0.6666666666666666,thatguynorman migue_pantoja trash
5041,0.6666666666666666,0.0,0.3333333333333333,thathaleyway kdawgg065 aahahah fuck watch trash
5042,1.0,0.0,0.0,thatkid_vicente thanks little bitch 128526
5043,1.0,0.0,0.0,thatniggakent already know juss ordered weekend ohhh_killem_93 tha white hoe http co 9931vyw9ff
5044,1.0,0.0,0.0,thatslutadrian bitch ask day
5045,1.0,0.0,0.0,thatslutadrian bitch option
5046,1.0,0.0,0.0,thatslutadrian bring bitch
5047,1.0,0.0,0.0,thattallcashier lol youre retarded 128514
5048,1.0,0.0,0.0,thatniggatroy need get outta bitch meridian bad long getting paper good
5049,1.0,0.0,0.0,the1dscoop im omy movie right literally gon na slap bitch scream shit
5050,0.3333333333333333,0.0,0.6666666666666666,theangryafrican kiyxni think beat mayweather far trash unlike floyd actually put maidana
5051,0.0,0.0,1.0,thebikeman99 father born nanticoke attended lehigh ct yankee love pennsylvania dutch cooking
5052,1.0,0.0,0.0,theblacktictac call bitch see slap sexy mom justin timberlake bring back
5053,0.3333333333333333,0.0,0.6666666666666666,theblondebetch whoa sorry spell check error ho hey sorry
5055,1.0,0.0,0.0,thebovee mr_astonishing outchea bitch
5056,0.6666666666666666,0.3333333333333333,0.0,thebovee csgo bitch
5057,1.0,0.0,0.0,thecheekyd_ hi yeah troll annoying concern twat amp life lol ignore x
5058,0.3333333333333333,0.6666666666666666,0.0,thechicagobaker stopbeingfamous raniakhalek bird 72 wedlock rate white father running away
5059,0.0,0.0,1.0,theclairebear36 like trash talking either way fair twitter ball text
5060,1.0,0.0,0.0,thedailyshow well ado get da fock ya lil bitch
5061,1.0,0.0,0.0,thedevonclarke nick_scott25 faggot scoon wan na ball
5063,0.6666666666666666,0.3333333333333333,0.0,theellenshow stfu trash
5064,1.0,0.0,0.0,theerniie designswithsoul pull trigger bitch
5065,0.3333333333333333,0.6666666666666666,0.0,theerniie little bitch
5066,0.0,0.0,1.0,thegamecubeguy liked day bird got classroom
5067,0.0,0.0,1.0,thegamecubeguy bird school
5068,0.0,0.0,1.0,theironpony rebel next ripping mattress tag slippery slope
5069,1.0,0.0,0.0,theislamheretic warmachine_83 basimafaysal mariamveiszadeh cause would tip hand instead whine like little bitch gt
5070,0.6666666666666666,0.3333333333333333,0.0,thejadednyer nope btw hoe lol
5071,0.3333333333333333,0.0,0.6666666666666666,thejadednyer oh well turn baby aint mine jig
5072,1.0,0.0,0.0,thejadednyer yesterday twitter telling dude 30 pussy best faith
5073,0.6666666666666666,0.3333333333333333,0.0,thejoelberggren looked funny like obama saying good economy hipster faggot funny though
5074,0.6666666666666666,0.3333333333333333,0.0,thejustinnn toddkincannon realbrother0003 pussy
5075,1.0,0.0,0.0,thekinziewells chansdav 3 haha thinkingofyou dirtylove sexxy bitch
5076,0.0,1.0,0.0,thekushzombie aww u mad tho successful man lmfao hut hugging faggot
5077,1.0,0.0,0.0,theladygamer got ta shout u bad bitch u bad bitch 128524
5078,0.0,0.0,1.0,thelittlefella_ ole_vertybstard thereal_emandm justinrogo01 boooooooo trash
5079,0.0,0.0,1.0,thelittlefella_ favor ball throw trash
5080,0.6666666666666666,0.3333333333333333,0.0,thelovely_cc whatever lol tan line retarded lol tweet subtweet
5081,1.0,0.0,0.0,themattanderson real quiet son made charlie shit steelers loser
5082,0.0,0.0,1.0,themayormatt frizzle18 like ur dome smart
5083,0.3333333333333333,0.0,0.6666666666666666,themayormatt live version pulledpork clam babyjesus lilsmokey
5084,1.0,0.0,0.0,themayormatt pitch chip slide ur dick tight clam 22 love mywife
5085,0.3333333333333333,0.0,0.6666666666666666,themayormatt early bearded man get clam herkfacts
5086,1.0,0.0,0.0,themilkman57 wyattnuckels grizzboadams haha little shit talkier brought bitch
5087,1.0,0.0,0.0,themoeeee bitch go shoot ball paint ole hobby finding as
5088,1.0,0.0,0.0,thenitpickster lol autocorrect bitch voice recognition much faster typing
5089,1.0,0.0,0.0,thenudesgod fucking fat bitch considered threesome
5090,1.0,0.0,0.0,theonemiss_luu loved swear love right btw bitch better googling lyric mine lt 3
5091,1.0,0.0,0.0,theonemiss_luu true bitch two account poniesforever7
5092,1.0,0.0,0.0,theonemiss_luu also like flip bitch gabbys qualitywords
5093,1.0,0.0,0.0,theonemiss_luu know hoe
5094,1.0,0.0,0.0,theonemiss_luu asshole amp like neck problem amp sleep way 128544 u lil bitch
5095,1.0,0.0,0.0,theonlybdavey bitch uggo fuck
5096,1.0,0.0,0.0,theonlyreed hoe as savage shit brings memory cook g
5097,1.0,0.0,0.0,therealjb1rd mightymorph big bird big pecker always mad cause get laid mother
5098,0.0,0.0,1.0,therealjb1rd winchstrracin wyatt11w maybe call hootie back answer anymore still crow
5099,0.0,0.0,1.0,therealjb1rd got ta get superbowl shirt cleaner hitting big bird
5100,0.6666666666666666,0.3333333333333333,0.0,therealjb1rd beaner drive em
5101,1.0,0.0,0.0,therealjb1rd best fuss basement bitch like skating rink http co 8fk8lgxand
5102,0.3333333333333333,0.6666666666666666,0.0,therealcvl coryholmes24 faggot kbye
5103,0.6666666666666666,0.3333333333333333,0.0,therealcortlan thirsty hoe lol
5104,0.6666666666666666,0.0,0.3333333333333333,therealdiamondj type put bitch river gtf location lol
5105,0.3333333333333333,0.6666666666666666,0.0,therealjrsmith people like give u bad name disgusting piece shit person nigger
5106,1.0,0.0,0.0,therealjohn_doe dude fucking mono suck bed trash
5107,1.0,0.0,0.0,therealjohn_doe thats nate dumbass mock
5108,1.0,0.0,0.0,therealkevinmcb sauerkraut saul punk as bitch
5109,0.6666666666666666,0.0,0.3333333333333333,therealoweifie u payback bitch hahaha lt 3 happy valentine day though
5110,0.6666666666666666,0.3333333333333333,0.0,therealoweifie good one fucking bitch as
5111,1.0,0.0,0.0,therealsaigon gon na chase club like mobb deep pussy
5112,0.6666666666666666,0.0,0.3333333333333333,therealsaigon explains cause bitch whine
5113,0.6666666666666666,0.3333333333333333,0.0,therealtahiry lmao dumb hoe budden made popular please stop irrelevant one care slut
5114,1.0,0.0,0.0,therealaaw 128514 128514 128514 128514 pot gold as nigguh
5115,1.0,0.0,0.0,thereval cat pussy black bored kid kill cop starting fire outrage phony fnthefive
5116,0.0,0.0,1.0,theryanadams word bird
5117,1.0,0.0,0.0,theseanyv think reconsider little bitch one true god almighty cthulhu please soul seany
5118,1.0,0.0,0.0,theseanyv quit pussy call first last name plus ssn ya poon
5119,0.6666666666666666,0.0,0.3333333333333333,theseanyv subtweeting using hashtag oomf difference p jk jerkin yo dick ya nigger faggot
5120,0.0,0.0,1.0,theseanyv would help others handle upper cripple plus moderation taken consideration bad
5121,0.3333333333333333,0.0,0.6666666666666666,theshoebible steamed_greens hoe clean
5122,1.0,0.0,0.0,thesicthem averaicon lrishgiri__ oakridgestars izzyjsmom iambo_rd asideofbacon aplmom cat_f1sh_ celebrity poor bitch
5123,0.3333333333333333,0.0,0.6666666666666666,thetrackmamba gator bait 128010 128548
5124,0.0,0.3333333333333333,0.6666666666666666,the_gambit ha welcome washington state nashville serpas straight trash
5125,1.0,0.0,0.0,the_greatest_10 problem love bad bitch
5126,0.6666666666666666,0.3333333333333333,0.0,the_greyfoxxx tielermlg halfassed_ vegetarian pussy
5127,1.0,0.0,0.0,the_paradox bitch
5128,1.0,0.0,0.0,the_red_sea shethetruththo bitch yo muthafukin as reacting vain female tweet amp dont context dumb as dont neither
5129,0.3333333333333333,0.6666666666666666,0.0,the_red_sea shethetruththo say shit face bruh bitch gettin man u dont know business handle yo shit
5130,1.0,0.0,0.0,the_red_sea stop covering yo goddamn face like kkk yo yung silly as co signing pussy
5131,1.0,0.0,0.0,the__sweetest shit euro would call typical american fat fuck go eat fast food time dumb bitch
5132,1.0,0.0,0.0,thee_mrwest pussy
5133,1.0,0.0,0.0,theomaxximus zoebarton3 fuck pussy
5134,0.6666666666666666,0.0,0.3333333333333333,thequeensoxill rather ask nappy headed hoe grandma well ashamed family
5135,1.0,0.0,0.0,thequeensoxill nappy headed hoe call anyone ugly stop embarrassing pls
5136,1.0,0.0,0.0,thequeentommy fucking annoying hoe like omg relationship goal like close leg get dressed something
5138,0.3333333333333333,0.6666666666666666,0.0,therealgeorgez pussy without gun bitch spic daddy even respect sperm drop mom stank pussy
5139,0.0,0.0,1.0,things4flppl yankee like florida state floridian
5140,1.0,0.0,0.0,thomas71096 yass bitch yass 128134 128134 128134
5141,1.0,0.0,0.0,thomasnye1 momma saw girl danced like 128563 grandma like shake as hoe
5142,0.6666666666666666,0.0,0.3333333333333333,thomasnye1 oh u dog show hoe love u ya ol lady
5143,0.6666666666666666,0.0,0.3333333333333333,thompson_era yal bitch need stock jello fix yal broke as personality 128514
5144,0.3333333333333333,0.0,0.6666666666666666,threehoez rip plate brownie large tea fry bean potato salad poboy
5145,1.0,0.0,0.0,thugmon3yy chandailbailey steezeyflow hunturpls hipster friend ugly fuck yo pussy stank
5148,0.0,0.0,1.0,tibaburger straight bench ned worldcup2014
5149,0.3333333333333333,0.6666666666666666,0.0,tielermlg psvch halfassed_ coming rescue retard licking dirty skidmarks internet guy fucktards
5150,1.0,0.0,0.0,timmurphyy fgcu_basketball rather ultra fag get 18 act go fgcu zing
5151,0.6666666666666666,0.3333333333333333,0.0,timoteoshonesto vcortesusmc little punk send as iraq week little bitch would come home amp kiss ground
5152,0.8333333333333334,0.16666666666666666,0.0,tinnytimm taylor wack as bitch nigga
5153,1.0,0.0,0.0,titan21mtzzz vegeta little bitch teamgoku
5154,1.0,0.0,0.0,titan21mtzzz hoe
5155,0.0,0.0,1.0,titan4ever2488 yankee game radio good announcer
5156,0.0,0.0,1.0,titan4ever2488 yankee fan look back gary sheffield time team
5157,0.0,0.0,1.0,titan4ever2488 mets fan tried telling rivera best yankee time closer wtf
5158,0.6666666666666666,0.0,0.3333333333333333,titsofanarchy glad dis colored man can soyvice fo da white man
5159,0.0,0.0,1.0,towherever yellow sorry
5160,0.3333333333333333,0.0,0.6666666666666666,towherever yay im whitey 3
5161,0.0,0.0,1.0,toddirwin1 nfl forgetabout got february pennant race let go yank
5162,1.0,0.0,0.0,toddkincannon dywanwii scotja2 drinking much shitty canadian hoser beer eh
5163,1.0,0.0,0.0,todd__kincannon would expect nothing le dominion oh way sec bitch
5164,1.0,0.0,0.0,toetancchamon wilde nog even checken op twitter hoe het ging maar zo n heftige wond niet verwacht heftig sterkte amp beterschap hoor
5165,0.0,0.0,1.0,tomcrean ill scream france tom iu iubb hoosier creanandcrimson
5166,1.0,0.0,0.0,tommahoney91 bitch
5167,0.3333333333333333,0.0,0.6666666666666666,tom_morehart cjc_is_alive joshuatyl0r 9 15 bcs title 314 mil revenue great redneck conference ohio
5168,0.6666666666666666,0.3333333333333333,0.0,tomcatstraight come queer
5169,0.6666666666666666,0.3333333333333333,0.0,tomcatstraight hey fag gag clappmeat
5170,0.6666666666666666,0.3333333333333333,0.0,tomcatstraight tounge punching smelly turtle pussy
5171,1.0,0.0,0.0,tommayydoee bitch lol
5172,1.0,0.0,0.0,tonyo97 fuck look like shopping trash as store
5173,1.0,0.0,0.0,tonysinchak pussy pussy pussy marijauna wannnnaaa
5174,1.0,0.0,0.0,tooeffincool lol feel like punk bitch sittin light 128514
5175,0.0,0.0,1.0,torn_rose republican teabaggers jailed treason
5176,0.6666666666666666,0.3333333333333333,0.0,toulababy faggot public spectacle gay fag public display get public opinion
5177,1.0,0.0,0.0,travis_bechtel bitch shit hoe trick thuglife
5179,1.0,0.0,0.0,trethreat hotdoc87 duckydynamo yeah internet def taught bitch twerk talkin bout voting
5180,0.3333333333333333,0.6666666666666666,0.0,tretyler_108 actually non english okiecops filthy white trash criminal
5181,0.0,0.0,1.0,tresharenee make game last season looked astros open yankee 1st april
5182,0.3333333333333333,0.6666666666666666,0.0,treybizzy thought would like cause chi yeah faggot
5183,0.3333333333333333,0.0,0.6666666666666666,treydoe_ hallderik 20tolife_ fag got pressed ground hang cleat n never put back think
5184,1.0,0.0,0.0,tribalfollow_ unfollowed think shit use follow train gain unfollow cause pussy
5185,1.0,0.0,0.0,trillbain bitch brain damage
5186,1.0,0.0,0.0,trillvanillaaa bitch
5187,1.0,0.0,0.0,trillvanillaaa bitch fuck
5188,1.0,0.0,0.0,triplecz_3g offsetyrn lmao take thru quavo shit make hook offset da 1 solid kno niccas tellin dat
5189,1.0,0.0,0.0,trippinc nuteila 128514 128514 128514 128557 128557 128557 128514 128514 hoe like 5 8
5190,1.0,0.0,0.0,trippinc bitch tweet answer
5191,1.0,0.0,0.0,trippy_spiffy ayyyyyyeeeeee nigga back bitch
5192,1.0,0.0,0.0,trippy_spiffy mite hit rec know cell marcus jax gone try hit hoe
5193,1.0,0.0,0.0,tristengqass help man nigga pussy robbing chick shootin
5194,1.0,0.0,0.0,tristengqass way rap fucking bitch amp banter money entertaining crazy kingl
5195,1.0,0.0,0.0,tristine214 swear de hoe making challenge
5196,1.0,0.0,0.0,tristine214 tried one pom pomegranate juice n swear tasted like flavored piss dont ask lol
5197,1.0,0.0,0.0,troyaikman shut yo hoe as
5198,1.0,0.0,0.0,trueenoughehh lol 100 one old bitch 128530
5199,1.0,0.0,0.0,truenovacane gonn comment cause closet hoe lol team getchoassoutdatcloset lol
5200,1.0,0.0,0.0,trustnunbut100s aight bet bitch
5201,1.0,0.0,0.0,truthandfashion nothing say fashion like cunt hat
5202,0.8333333333333334,0.0,0.16666666666666666,tryhardalby bitch
5203,1.0,0.0,0.0,tryhardalby look like gon na blow someone fag
5204,0.8888888888888888,0.1111111111111111,0.0,tryhardsilva thisty hoe
5205,1.0,0.0,0.0,turdjerguson liquorface yup pickin white bitch bare like chicken leg
5206,1.0,0.0,0.0,twan_bradley22 roniqueraw32 accident lmfao hoe trynna lowkey slick
5207,1.0,0.0,0.0,tweenki_ thus term redneck also creator mocked good excellent precept daughter
5208,0.3333333333333333,0.6666666666666666,0.0,tweetfrmthesole 8217 entire pat bandwagon 8217 faggot
5209,0.75,0.25,0.0,tweetsandfreaks told u ugly nigga get bitch young promise u work ya magic lol
5210,0.0,0.0,1.0,twostarscoob good job tonight need eat cracker stop throwing
5211,1.0,0.0,0.0,twofifs youre fucking loudmouth ignorant redneck fuck still tryin suck dick cant dumbfuck short
5212,1.0,0.0,0.0,tytytooflyy got bitch named banana pussy banana swear got ta say pussy banana lil cool azz bitch da westside
5213,1.0,0.0,0.0,tylannol fuck pussy made mistake started cj spiller chris ivory week fuck
5214,0.8333333333333334,0.16666666666666666,0.0,tylar____ xxjailynn tylar shut bitch usta make
5215,1.0,0.0,0.0,tylar____ bet hoe
5216,1.0,0.0,0.0,tylar____ ion sneak dis broke bitch 128530 128079
5217,1.0,0.0,0.0,tylar____ ah lien as hoe
5218,0.0,0.0,1.0,tylercarboner hey leave abbey oh get job slope might move back cause id lose lot money buying ticket
5219,1.0,0.0,0.0,tylerdunn22 stripper sexy hoe follow man
5220,1.0,0.0,0.0,tyler_gale12 bellakoval apmorales96 house bitch
5221,0.6666666666666666,0.3333333333333333,0.0,uberfacts eat yo pickle bitch
5222,0.3333333333333333,0.6666666666666666,0.0,uberfacts study show faggot
5223,0.0,0.0,1.0,udrewhendersonu nope super chocolatey yummy brownie
5224,0.6666666666666666,0.3333333333333333,0.0,ultragoogle puto bitch spanish
5225,1.0,0.0,0.0,unicorncowboy lvl_7_eevee hisorraya mutha fuckahs better bring brownie ever
5226,1.0,0.0,0.0,unicorncowboy lvl_7_eevee ignore faggot c
5227,0.0,0.0,1.0,universionrblx trash
5229,1.0,0.0,0.0,uptownraised shame mama teach call woman bitch well fortunate guess
5230,1.0,0.0,0.0,vakill shut faggot ra need make album together ra fell cont http co nrmc483m
5231,1.0,0.0,0.0,vg3_ man bitch denial 128514 128514 128514
5232,1.0,0.0,0.0,vg3_ pissed male judge female pussy gone judge get mad deny loose gap
5233,0.3333333333333333,0.0,0.6666666666666666,vnnforum marxist kike promoted anti semitism creating film incentive promote enemy
5234,1.0,0.0,0.0,vrtwxrk_flash yungchipotle young based god olympics stay fuckin bitch
5235,0.6666666666666666,0.0,0.3333333333333333,vzwsupport update s3 pretty much broke 4g made absolutely annoying retarded
5236,1.0,0.0,0.0,vaginaaholic deeschronicles ie make hoe housewife
5237,1.0,0.0,0.0,valentin_r94 bitch whatever nigga u scared play
5238,0.6666666666666666,0.0,0.3333333333333333,veronicalewis give hillbilly audience squander every time
5239,0.3333333333333333,0.6666666666666666,0.0,versanche faggot drive stick
5240,1.0,0.0,0.0,veshaacouture lol bitch yo display name
5241,0.3333333333333333,0.6666666666666666,0.0,vexda go jerk lollis faggot
5242,0.6666666666666666,0.0,0.3333333333333333,vivala_ari smh wrong wit u ho
5243,0.0,0.0,1.0,victorb123 khshan yea live guess still got roof fixed charlie jeanne
5244,0.6666666666666666,0.0,0.3333333333333333,victorrico3 fuck hoe ask paco
5245,1.0,0.0,0.0,victorrico3 want fuck steve bitch lmao
5246,1.0,0.0,0.0,victorsmith90 lightweight heavyweight matter still knock bitch 128074 128162 128170
5247,0.0,0.0,1.0,victoria_star1 haha monkey foot like 4 real foot magical back smoothes every nook cranny tightness
5248,0.3333333333333333,0.6666666666666666,0.0,viewfromboxseat cunt
5249,0.6666666666666666,0.0,0.3333333333333333,vinceschilling vince general feeling native know regard term redskin offensive
5250,0.0,0.6666666666666666,0.3333333333333333,vinniepolitan kill coon
5251,1.0,0.0,0.0,vinniepolitan cunt need hand cut
5252,0.6666666666666666,0.3333333333333333,0.0,viri_bracefacee dont raise ur hand niggah
5253,1.0,0.0,0.0,viri_bracefacee niggah niggah lol 128074
5254,0.5,0.3333333333333333,0.16666666666666666,viri_bracefacee problem niggah 128076
5255,0.6666666666666666,0.0,0.3333333333333333,viri_bracefacee good niggah lol
5256,0.6666666666666666,0.3333333333333333,0.0,viri_bracefacee wassup niggah
5258,0.0,0.0,1.0,voiceofapatriot 8230 bird one god creature
5259,1.0,0.0,0.0,wbeezy_ call bitch
